"Entry.name" "Gene.names"
"16355" "SPNXD_HUMAN" "SPANXD"
"16356" "SPNXE_HUMAN" "SPANXE"
"16357" "SPO11_HUMAN" "SPO11"
"16358" "SPOC1_HUMAN" "SPOCD1"
"16359" "SPON1_HUMAN" "SPON1 KIAA0762 VSGP"
"16360" "SPON2_HUMAN" "SPON2 DIL1 UNQ435/PRO866"
"16361" "SPOPL_HUMAN" "SPOPL"
"16362" "SPOP_HUMAN" "SPOP"
"16363" "SPOT1_HUMAN" "SPANXA2-OT1 CXorf18"
"16364" "SPP24_HUMAN" "SPP2 SPP24"
"16365" "SPP2A_HUMAN" "SPPL2A IMP3 PSL2 PSEC0147"
"16366" "SPP2B_HUMAN" "SPPL2B IMP4 KIAA1532 PSL1"
"16367" "SPP2C_HUMAN" "SPPL2C IMP5"
"16368" "SPPL3_HUMAN" "SPPL3 IMP2 PSL4"
"16369" "SPR1A_HUMAN" "SPRR1A"
"16370" "SPR1B_HUMAN" "SPRR1B"
"16371" "SPR2A_HUMAN" "SPRR2A"
"16372" "SPR2B_HUMAN" "SPRR2B"
"16373" "SPR2D_HUMAN" "SPRR2D"
"16374" "SPR2E_HUMAN" "SPRR2E"
"16375" "SPR2F_HUMAN" "SPRR2F"
"16376" "SPR2G_HUMAN" "SPRR2G"
"16377" "SPRC_HUMAN" "SPARC ON"
"16378" "SPRE1_HUMAN" "SPRED1"
"16379" "SPRE2_HUMAN" "SPRED2"
"16380" "SPRE3_HUMAN" "SPRED3 EVE-3"
"16381" "SPRE_HUMAN" "SPR"
"16382" "SPRL1_HUMAN" "SPARCL1"
"16383" "SPRN_HUMAN" "SPRN SHO"
"16384" "SPRR3_HUMAN" "SPRR3 SPRC"
"16385" "SPRR4_HUMAN" "SPRR4"
"16386" "SPRTN_HUMAN" "SPRTN C1orf124 DVC1 UNQ1880/PRO4323"
"16387" "SPRY3_HUMAN" "SPRYD3"
"16388" "SPRY4_HUMAN" "SPRYD4"
"16389" "SPRY7_HUMAN" "SPRYD7 C13orf1 CLLD6"
"16390" "SPS1_HUMAN" "SEPHS1 SELD SPS SPS1"
"16391" "SPS2L_HUMAN" "SPATS2L DNAPTP6 SP1224"
"16392" "SPS2_HUMAN" "SEPHS2 SPS2"
"16393" "SPSB1_HUMAN" "SPSB1 SSB1"
"16394" "SPSB2_HUMAN" "SPSB2 GRCC9 SSB2"
"16395" "SPSB3_HUMAN" "SPSB3 C16orf31 SSB3"
"16396" "SPSB4_HUMAN" "SPSB4 SSB4"
"16397" "SPSY_HUMAN" "SMS"
"16398" "SPT12_HUMAN" "SPATA12 SRG5"
"16399" "SPT13_HUMAN" "SPATA13"
"16400" "SPT16_HUMAN" "SPATA16"
"16401" "SPT17_HUMAN" "SPATA17"
"16402" "SPT19_HUMAN" "SPATA19 SPERGEN1"
"16403" "SPT20_HUMAN" "SPATA20"
"16404" "SPT21_HUMAN" "SPATA21"
"16405" "SPT22_HUMAN" "SPATA22"
"16406" "SPT25_HUMAN" "SPATA25 C20orf165 TSG23"
"16407" "SPT2_HUMAN" "SPTY2D1"
"16408" "SPT32_HUMAN" "SPATA32 C17orf46 TEX34"
"16409" "SPT4H_HUMAN" "SUPT4H1 SPT4H SUPT4H"
"16410" "SPT5H_HUMAN" "SUPT5H SPT5 SPT5H"
"16411" "SPT6H_HUMAN" "SUPT6H KIAA0162 SPT6H"
"16412" "SPTA1_HUMAN" "SPTA1 SPTA"
"16413" "SPTA3_HUMAN" "SPATA3 TSARG1"
"16414" "SPTB1_HUMAN" "SPTB SPTB1"
"16415" "SPTB2_HUMAN" "SPTBN1 SPTB2"
"16416" "SPTC1_HUMAN" "SPTLC1 LCB1"
"16417" "SPTC2_HUMAN" "SPTLC2 KIAA0526 LCB2"
"16418" "SPTC3_HUMAN" "SPTLC3 C20orf38 SPTLC2L"
"16419" "SPTCS_HUMAN" "SPG11 KIAA1840"
"16420" "SPTN1_HUMAN" "SPTAN1 NEAS SPTA2"
"16421" "SPTN2_HUMAN" "SPTBN2 KIAA0302 SCA5"
"16422" "SPTN4_HUMAN" "SPTBN4 KIAA1642 SPTBN3"
"16423" "SPTN5_HUMAN" "SPTBN5 BSPECV HUBSPECV HUSPECV"
"16424" "SPTSA_HUMAN" "SPTSSA C14orf147 SSSPTA"
"16425" "SPTSB_HUMAN" "SPTSSB ADMP C3orf57 SSSPTB"
"16426" "SPX2_HUMAN" "SLC37A2 SPX2"
"16427" "SPX3_HUMAN" "SLC37A3 SPX3"
"16428" "SPXN1_HUMAN" "SPANXN1"
"16429" "SPXN2_HUMAN" "SPANXN2"
"16430" "SPXN3_HUMAN" "SPANXN3"
"16431" "SPXN4_HUMAN" "SPANXN4"
"16432" "SPXN5_HUMAN" "SPANXN5"
"16433" "SPXN_HUMAN" "C12orf39"
"16434" "SPY1_HUMAN" "SPRY1"
"16435" "SPY2_HUMAN" "SPRY2"
"16436" "SPY3_HUMAN" "SPRY3"
"16437" "SPY4_HUMAN" "SPRY4"
"16438" "SPYA_HUMAN" "AGXT AGT1 SPAT"
"16439" "SPZ1_HUMAN" "SPZ1 TSP1"
"16440" "SQRD_HUMAN" "SQRDL CGI-44"
"16441" "SQSTM_HUMAN" "SQSTM1 ORCA OSIL"
"16442" "SR140_HUMAN" "U2SURP KIAA0332 SR140"
"16443" "SR1IP_HUMAN" "SREK1IP1 P18SRP SFRS12IP1"
"16444" "SRA1_HUMAN" "SRA1 PP7684"
"16445" "SRAC1_HUMAN" "SERAC1"
"16446" "SRB4D_HUMAN" "SRCRB4D"
"16447" "SRBD1_HUMAN" "SRBD1"
"16448" "SRBP1_HUMAN" "SREBF1 BHLHD1 SREBP1"
"16449" "SRBP2_HUMAN" "SREBF2 BHLHD2 SREBP2"
"16450" "SRBS1_HUMAN" "SORBS1 KIAA0894 KIAA1296 SH3D5"
"16451" "SRBS2_HUMAN" "SORBS2 ARGBP2 KIAA0777"
"16452" "SRC8_HUMAN" "CTTN EMS1"
"16453" "SRCAP_HUMAN" "SRCAP KIAA0309"
"16454" "SRCA_HUMAN" "SRL"
"16455" "SRCH_HUMAN" "HRC HCP"
"16456" "SRCN1_HUMAN" "SRCIN1 KIAA1684 P140"
"16457" "SRCRL_HUMAN" "SSC5D"
"16458" "SRCRM_HUMAN" ""
"16459" "SRC_HUMAN" "SRC SRC1"
"16460" "SREC2_HUMAN" "SCARF2 SREC2 SREPCR"
"16461" "SREC_HUMAN" "SCARF1 KIAA0149 SREC"
"16462" "SREK1_HUMAN" "SREK1 SFRS12 SRRP86"
"16463" "SRFB1_HUMAN" "SRFBP1"
"16464" "SRF_HUMAN" "SRF"
"16465" "SRG2C_HUMAN" "SRGAP2C SRGAP2P1"
"16466" "SRGEF_HUMAN" "SERGEF DELGEF GNEFR"
"16467" "SRGN_HUMAN" "SRGN PRG PRG1"
"16468" "SRGP1_HUMAN" "SRGAP1 ARHGAP13 KIAA1304"
"16469" "SRGP2_HUMAN" "SRGAP2 ARHGAP34 FNBP2 KIAA0456 SRGAP2A"
"16470" "SRGP3_HUMAN" "SRGAP3 ARHGAP14 KIAA0411 KIAA1156 MEGAP SRGAP2"
"16471" "SRMS_HUMAN" "SRMS C20orf148"
"16472" "SRP09_HUMAN" "SRP9"
"16473" "SRP14_HUMAN" "SRP14"
"16474" "SRP19_HUMAN" "SRP19"
"16475" "SRP54_HUMAN" "SRP54"
"16476" "SRP68_HUMAN" "SRP68"
"16477" "SRP72_HUMAN" "SRP72"
"16478" "SRPK1_HUMAN" "SRPK1"
"16479" "SRPK2_HUMAN" "SRPK2"
"16480" "SRPK3_HUMAN" "SRPK3 MSSK1 STK23"
"16481" "SRPRB_HUMAN" "SRPRB PSEC0230"
"16482" "SRPR_HUMAN" "SRPR"
"16483" "SRPX2_HUMAN" "SRPX2 SRPUL"
"16484" "SRPX_HUMAN" "SRPX ETX1"
"16485" "SRR1L_HUMAN" "SRRD SRR1L"
"16486" "SRRM1_HUMAN" "SRRM1 SRM160"
"16487" "SRRM2_HUMAN" "SRRM2 KIAA0324 SRL300 SRM300 HSPC075"
"16488" "SRRM3_HUMAN" "SRRM3"
"16489" "SRRM4_HUMAN" "SRRM4 KIAA1853"
"16490" "SRRM5_HUMAN" "SRRM5 ZNF576"
"16491" "SRRT_HUMAN" "SRRT ARS2 ASR2"
"16492" "SRR_HUMAN" "SRR"
"16493" "SRS10_HUMAN" "SRSF10 FUSIP1 FUSIP2 SFRS13A TASR"
"16494" "SRS11_HUMAN" "SRSF11 SFRS11"
"16495" "SRS12_HUMAN" "SRSF12 SFRS13B SFRS19 SRRP35"
"16496" "SRSF1_HUMAN" "SRSF1 ASF SF2 SF2P33 SFRS1 OK/SW-cl.3"
"16497" "SRSF2_HUMAN" "SRSF2 SFRS2"
"16498" "SRSF3_HUMAN" "SRSF3 SFRS3 SRP20"
"16499" "SRSF4_HUMAN" "SRSF4 SFRS4 SRP75"
"16500" "SRSF5_HUMAN" "SRSF5 HRS SFRS5 SRP40"
"16501" "SRSF6_HUMAN" "SRSF6 SFRS6 SRP55"
"16502" "SRSF7_HUMAN" "SRSF7 SFRS7"
"16503" "SRSF8_HUMAN" "SRSF8 SFRS2B SRP46"
"16504" "SRSF9_HUMAN" "SRSF9 SFRS9 SRP30C"
"16505" "SRTD1_HUMAN" "SERTAD1 SEI1"
"16506" "SRTD2_HUMAN" "SERTAD2 KIAA0127"
"16507" "SRTD3_HUMAN" "SERTAD3 RBT1"
"16508" "SRTD4_HUMAN" "SERTAD4"
"16509" "SRTM1_HUMAN" "SERTM1 C13orf36"
"16510" "SRXN1_HUMAN" "SRXN1 C20orf139 SRX"
"16511" "SRY_HUMAN" "SRY TDF"
"16512" "SSA27_HUMAN" "SSSCA1"
"16513" "SSBP2_HUMAN" "SSBP2 SSDP2"
"16514" "SSBP3_HUMAN" "SSBP3 SSDP SSDP1"
"16515" "SSBP4_HUMAN" "SSBP4"
"16516" "SSBP_HUMAN" "SSBP1 SSBP"
"16517" "SSDH_HUMAN" "ALDH5A1 SSADH"
"16518" "SSF1_HUMAN" "PPAN BXDC3 SSF1"
"16519" "SSFA2_HUMAN" "SSFA2 CS1 KIAA1927 KRAP"
"16520" "SSH1_HUMAN" "SSH1 KIAA1298 SSH1L"
"16521" "SSH2_HUMAN" "SSH2 KIAA1725 SSH2L"
"16522" "SSH3_HUMAN" "SSH3 SSH3L"
"16523" "SSNA1_HUMAN" "SSNA1 NA14"
"16524" "SSPN_HUMAN" "SSPN KRAG"
"16525" "SSPO_HUMAN" "SSPO KIAA2036"
"16526" "SSR1_HUMAN" "SSTR1"
"16527" "SSR2_HUMAN" "SSTR2"
"16528" "SSR3_HUMAN" "SSTR3"
"16529" "SSR4_HUMAN" "SSTR4"
"16530" "SSR5_HUMAN" "SSTR5"
"16531" "SSRA_HUMAN" "SSR1 TRAPA PSEC0262"
"16532" "SSRB_HUMAN" "SSR2 TRAPB HSD25"
"16533" "SSRD_HUMAN" "SSR4 TRAPD"
"16534" "SSRG_HUMAN" "SSR3 TRAPG"
"16535" "SSRP1_HUMAN" "SSRP1 FACT80"
"16536" "SSU72_HUMAN" "SSU72 HSPC182 PNAS-120"
"16537" "SSUH2_HUMAN" "SSUH2 C3orf32 FLS485"
"16538" "SSX10_HUMAN" "SSX10"
"16539" "SSX11_HUMAN" "SSX11"
"16540" "SSX1_HUMAN" "SSX1"
"16541" "SSX2_HUMAN" "SSX2 SSX2A; SSX2B"
"16542" "SSX3_HUMAN" "SSX3"
"16543" "SSX4_HUMAN" "SSX4 SSX4A; SSX4B"
"16544" "SSX5_HUMAN" "SSX5"
"16545" "SSX6_HUMAN" "SSX6"
"16546" "SSX7_HUMAN" "SSX7"
"16547" "SSX8_HUMAN" "SSX8"
"16548" "SSX9_HUMAN" "SSX9"
"16549" "SSXT_HUMAN" "SS18 SSXT SYT"
"16550" "ST134_HUMAN" "ST13P4 FAM10A4"
"16551" "ST14_HUMAN" "ST14 PRSS14 SNC19 TADG15"
"16552" "ST17A_HUMAN" "STK17A DRAK1"
"16553" "ST17B_HUMAN" "STK17B DRAK2"
"16554" "ST18_HUMAN" "ST18 KIAA0535 ZNF387"
"16555" "ST1A1_HUMAN" "SULT1A1 STP STP1 OK/SW-cl.88"
"16556" "ST1A2_HUMAN" "SULT1A2 STP2"
"16557" "ST1A3_HUMAN" "SULT1A3 STM; SULT1A4"
"16558" "ST1B1_HUMAN" "SULT1B1 ST1B2 SULT1B2"
"16559" "ST1C2_HUMAN" ""
"16560" "ST1C3_HUMAN" "SULT1C3"
"16561" "ST1C4_HUMAN" ""
"16562" "ST1E1_HUMAN" "SULT1E1 STE"
"16563" "ST20_HUMAN" "ST20 HCCS1"
"16564" "ST2A1_HUMAN" "SULT2A1 HST STD"
"16565" "ST2B1_HUMAN" "SULT2B1 HSST2"
"16566" "ST32A_HUMAN" "STK32A YANK1"
"16567" "ST32B_HUMAN" "STK32B YANK2 UNQ3003/PRO9744"
"16568" "ST32C_HUMAN" "STK32C YANK3"
"16569" "ST38L_HUMAN" "STK38L KIAA0965 NDR2"
"16570" "ST3L1_HUMAN" "STAG3L1"
"16571" "ST3L2_HUMAN" "STAG3L2"
"16572" "ST3L3_HUMAN" "STAG3L3"
"16573" "ST4A1_HUMAN" "SULT4A1 SULTX3"
"16574" "ST5_HUMAN" "ST5 DENND2B HTS1"
"16575" "ST65G_HUMAN" "SUPT7L KIAA0764"
"16576" "ST6B1_HUMAN" "SULT6B1"
"16577" "ST7L_HUMAN" "ST7L ST7R"
"16578" "ST7_HUMAN" "ST7 FAM4A1 HELG RAY1"
"16579" "STA13_HUMAN" "STARD13 DLC2 GT650"
"16580" "STA5A_HUMAN" "STAT5A STAT5"
"16581" "STA5B_HUMAN" "STAT5B"
"16582" "STAB1_HUMAN" "STAB1 FEEL1 KIAA0246"
"16583" "STAB2_HUMAN" "STAB2 FEEL2 FELL FEX2 HARE"
"16584" "STABP_HUMAN" "STAMBP AMSH"
"16585" "STAC2_HUMAN" "STAC2"
"16586" "STAC3_HUMAN" "STAC3"
"16587" "STAC_HUMAN" "STAC"
"16588" "STAG1_HUMAN" "STAG1 SA1"
"16589" "STAG2_HUMAN" "STAG2 SA2"
"16590" "STAG3_HUMAN" "STAG3"
"16591" "STALP_HUMAN" "STAMBPL1 AMSHLP KIAA1373"
"16592" "STAM1_HUMAN" "STAM STAM1"
"16593" "STAM2_HUMAN" "STAM2 HBP"
"16594" "STAP1_HUMAN" "STAP1 BRDG1"
"16595" "STAP2_HUMAN" "STAP2 BKS"
"16596" "STAR3_HUMAN" "STARD3 CAB1 MLN64"
"16597" "STAR4_HUMAN" "STARD4"
"16598" "STAR5_HUMAN" "STARD5"
"16599" "STAR6_HUMAN" "STARD6"
"16600" "STAR7_HUMAN" "STARD7 GTT1"
"16601" "STAR8_HUMAN" "STARD8 DLC3 KIAA0189"
"16602" "STAR9_HUMAN" "STARD9 KIAA1300"
"16603" "STAR_HUMAN" "STAR STARD1"
"16604" "STAT1_HUMAN" "STAT1"
"16605" "STAT2_HUMAN" "STAT2"
"16606" "STAT3_HUMAN" "STAT3 APRF"
"16607" "STAT4_HUMAN" "STAT4"
"16608" "STAT6_HUMAN" "STAT6"
"16609" "STAT_HUMAN" "STATH"
"16610" "STAU1_HUMAN" "STAU1 STAU"
"16611" "STAU2_HUMAN" "STAU2"
"16612" "STB5L_HUMAN" "STXBP5L KIAA1006 LLGL4"
"16613" "STBD1_HUMAN" "STBD1 GENX-3414"
"16614" "STC1_HUMAN" "STC1 STC"
"16615" "STC2_HUMAN" "STC2"
"16616" "STEA1_HUMAN" "STEAP1 PRSS24 STEAP"
"16617" "STEA2_HUMAN" "STEAP2 PCANAP1 STAMP1 UNQ6507/PRO23203"
"16618" "STEA3_HUMAN" "STEAP3 TSAP6"
"16619" "STEA4_HUMAN" "STEAP4 STAMP2 TNFAIP9"
"16620" "STEAL_HUMAN" "STEAP1B"
"16621" "STF1_HUMAN" "NR5A1 AD4BP FTZF1 SF1"
"16622" "STG34_HUMAN" "STAG3L4"
"16623" "STH_HUMAN" "STH"
"16624" "STIL_HUMAN" "STIL SIL"
"16625" "STIM1_HUMAN" "STIM1 GOK"
"16626" "STIM2_HUMAN" "STIM2 KIAA1482"
"16627" "STING_HUMAN" "TMEM173 ERIS MITA STING"
"16628" "STIP1_HUMAN" "STIP1"
"16629" "STK10_HUMAN" "STK10 LOK"
"16630" "STK11_HUMAN" "STK11 LKB1 PJS"
"16631" "STK16_HUMAN" "STK16 MPSK1 PKL12 TSF1"
"16632" "STK19_HUMAN" "STK19 G11 RP1"
"16633" "STK24_HUMAN" "STK24 MST3 STK3"
"16634" "STK25_HUMAN" "STK25 SOK1 YSK1"
"16635" "STK31_HUMAN" "STK31 SGK396"
"16636" "STK33_HUMAN" "STK33"
"16637" "STK35_HUMAN" "STK35 CLIK1 PDIK1 STK35L1"
"16638" "STK36_HUMAN" "STK36 KIAA1278"
"16639" "STK38_HUMAN" "STK38 NDR1"
"16640" "STK39_HUMAN" "STK39 SPAK"
"16641" "STK3_HUMAN" "STK3 KRS1 MST2"
"16642" "STK40_HUMAN" "STK40 SGK495 SHIK"
"16643" "STK4_HUMAN" "STK4 KRS2 MST1"
"16644" "STMD1_HUMAN" "STMND1"
"16645" "STML1_HUMAN" "STOML1 SLP1 UNC24 MSTP019"
"16646" "STML2_HUMAN" "STOML2 SLP2 HSPC108"
"16647" "STML3_HUMAN" "STOML3"
"16648" "STMN1_HUMAN" "STMN1 C1orf215 LAP18 OP18"
"16649" "STMN2_HUMAN" "STMN2 SCG10 SCGN10"
"16650" "STMN3_HUMAN" "STMN3 SCLIP"
"16651" "STMN4_HUMAN" "STMN4"
"16652" "STN1_HUMAN" "OBFC1 STN1"
"16653" "STOM_HUMAN" "STOM BND7 EPB72"
"16654" "STON1_HUMAN" "STON1 SALF SBLF STN1"
"16655" "STON2_HUMAN" "STON2 STN2 STNB"
"16656" "STOX1_HUMAN" "STOX1 C10orf24"
"16657" "STOX2_HUMAN" "STOX2 KIAA1392"
"16658" "STP1_HUMAN" "TNP1"
"16659" "STP2_HUMAN" "TNP2"
"16660" "STPAP_HUMAN" "TUT1 RBM21"
"16661" "STPG1_HUMAN" "STPG1 C1orf201"
"16662" "STPG2_HUMAN" "STPG2 C4orf37"
"16663" "STRA6_HUMAN" "STRA6 PP14296 UNQ3126/PRO10282/PRO19578"
"16664" "STRA8_HUMAN" "STRA8"
"16665" "STRAA_HUMAN" "STRADA LYK5 STRAD"
"16666" "STRAB_HUMAN" "STRADB ALS2CR2 ILPIP PRO1038"
"16667" "STRAP_HUMAN" "STRAP MAWD UNRIP"
"16668" "STRBP_HUMAN" "STRBP SPNR"
"16669" "STRCL_HUMAN" "STRCP1 STRCP"
"16670" "STRC_HUMAN" "STRC"
"16671" "STRN3_HUMAN" "STRN3 GS2NA SG2NA"
"16672" "STRN4_HUMAN" "STRN4 ZIN"
"16673" "STRN_HUMAN" "STRN"
"16674" "STRP1_HUMAN" "STRIP1 FAM40A KIAA1761"
"16675" "STRP2_HUMAN" "STRIP2 FAM40B KIAA1170"
"16676" "STRUM_HUMAN" "KIAA0196"
"16677" "STS_HUMAN" "STS ARSC1"
"16678" "STT3A_HUMAN" "STT3A ITM1 TMC"
"16679" "STT3B_HUMAN" "STT3B SIMP"
"16680" "STX10_HUMAN" "STX10 SYN10"
"16681" "STX11_HUMAN" "STX11"
"16682" "STX12_HUMAN" "STX12"
"16683" "STX16_HUMAN" "STX16"
"16684" "STX17_HUMAN" "STX17"
"16685" "STX18_HUMAN" "STX18 GIG9"
"16686" "STX19_HUMAN" "STX19"
"16687" "STX1A_HUMAN" "STX1A STX1"
"16688" "STX1B_HUMAN" "STX1B STX1B1 STX1B2"
"16689" "STX2_HUMAN" "STX2 EPIM STX2A STX2B STX2C"
"16690" "STX3_HUMAN" "STX3 STX3A"
"16691" "STX4_HUMAN" "STX4 STX4A"
"16692" "STX5_HUMAN" "STX5 STX5A"
"16693" "STX6_HUMAN" "STX6"
"16694" "STX7_HUMAN" "STX7"
"16695" "STX8_HUMAN" "STX8"
"16696" "STXB1_HUMAN" "STXBP1 UNC18A"
"16697" "STXB2_HUMAN" "STXBP2 UNC18B"
"16698" "STXB3_HUMAN" "STXBP3"
"16699" "STXB4_HUMAN" "STXBP4"
"16700" "STXB5_HUMAN" "STXBP5 LLGL3"
"16701" "STXB6_HUMAN" "STXBP6 HSPC156"
"16702" "STYK1_HUMAN" "STYK1 NOK"
"16703" "STYL1_HUMAN" "STYXL1 DUSP24 MKSTYX"
"16704" "STYX_HUMAN" "STYX"
"16705" "SUCA_HUMAN" "SUCLG1"
"16706" "SUCB1_HUMAN" "SUCLA2"
"16707" "SUCB2_HUMAN" "SUCLG2"
"16708" "SUCO_HUMAN" "SUCO C1orf9 CH1 OPT SLP1"
"16709" "SUCR1_HUMAN" "SUCNR1 GPR91"
"16710" "SUFU_HUMAN" "SUFU UNQ650/PRO1280"
"16711" "SUGP1_HUMAN" "SUGP1 SF4"
"16712" "SUGP2_HUMAN" "SUGP2 KIAA0365 SFRS14"
"16713" "SUGT1_HUMAN" "SUGT1"
"16714" "SUH_HUMAN" "RBPJ IGKJRB IGKJRB1 RBPJK RBPSUH"
"16715" "SUIS_HUMAN" "SI"
"16716" "SULF1_HUMAN" "SULF1 KIAA1077"
"16717" "SULF2_HUMAN" "SULF2 KIAA1247 UNQ559/PRO1120"
"16718" "SUMF1_HUMAN" "SUMF1 FGE PSEC0152 UNQ3037/PRO9852"
"16719" "SUMF2_HUMAN" "SUMF2 PSEC0171 UNQ1968/PRO4500"
"16720" "SUMO1_HUMAN" "SUMO1 SMT3C SMT3H3 UBL1 OK/SW-cl.43"
"16721" "SUMO2_HUMAN" "SUMO2 SMT3A SMT3H2"
"16722" "SUMO3_HUMAN" "SUMO3 SMT3B SMT3H1"
"16723" "SUMO4_HUMAN" "SUMO4 SMT3H4"
"16724" "SUN1_HUMAN" "SUN1 KIAA0810 UNC84A"
"16725" "SUN2_HUMAN" "SUN2 FRIGG KIAA0668 RAB5IP UNC84B"
"16726" "SUN3_HUMAN" "SUN3 SUNC1"
"16727" "SUN5_HUMAN" "SUN5 SPAG4L TSARG4"
"16728" "SUOX_HUMAN" "SUOX"
"16729" "SUPT3_HUMAN" "SUPT3H SPT3"
"16730" "SURF1_HUMAN" "SURF1 SURF-1"
"16731" "SURF2_HUMAN" "SURF2"
"16732" "SURF4_HUMAN" "SURF4 SURF-4"
"16733" "SURF6_HUMAN" "SURF6 SURF-6"
"16734" "SUSD1_HUMAN" "SUSD1 UNQ2438/PRO4999"
"16735" "SUSD2_HUMAN" "SUSD2"
"16736" "SUSD3_HUMAN" "SUSD3 UNQ9387/PRO34275"
"16737" "SUSD4_HUMAN" "SUSD4 UNQ196/PRO222"
"16738" "SUSD5_HUMAN" "SUSD5 KIAA0527"
"16739" "SUV3_HUMAN" "SUPV3L1 SUV3"
"16740" "SUV91_HUMAN" "SUV39H1 KMT1A SUV39H"
"16741" "SUV92_HUMAN" "SUV39H2 KMT1B"
"16742" "SUZ12_HUMAN" "SUZ12 CHET9 JJAZ1 KIAA0160"
"16743" "SV2A_HUMAN" "SV2A KIAA0736 PSEC0174"
"16744" "SV2B_HUMAN" "SV2B KIAA0735"
"16745" "SV2C_HUMAN" "SV2C KIAA1054"
"16746" "SV421_HUMAN" "SUV420H1 KMT5B CGI-85"
"16747" "SV422_HUMAN" "SUV420H2 KMT5C PP7130"
"16748" "SVEP1_HUMAN" "SVEP1 C9orf13 CCP22 SELOB"
"16749" "SVIL_HUMAN" "SVIL"
"16750" "SVIP_HUMAN" "SVIP"
"16751" "SVOPL_HUMAN" "SVOPL"
"16752" "SVOP_HUMAN" "SVOP"
"16753" "SWAHA_HUMAN" "SOWAHA ANKRD43"
"16754" "SWAHB_HUMAN" "SOWAHB ANKRD56"
"16755" "SWAHC_HUMAN" "SOWAHC ANKRD57 C2orf26"
"16756" "SWAHD_HUMAN" "SOWAHD ANKRD58"
"16757" "SWAP1_HUMAN" "SWSAP1 C19orf39"
"16758" "SWET1_HUMAN" "SLC50A1 RAG1AP1 SCP"
"16759" "SWI5_HUMAN" "SWI5 C9orf119 SAE3"
"16760" "SWP70_HUMAN" "SWAP70 KIAA0640 HSPC321"
"16761" "SWT1_HUMAN" "SWT1 C1orf26"
"16762" "SY14L_HUMAN" "SYT14L SYTDEP"
"16763" "SYAC_HUMAN" "AARS"
"16764" "SYAM_HUMAN" "AARS2 AARSL KIAA1270"
"16765" "SYAP1_HUMAN" "SYAP1 PRO3113"
"16766" "SYBU_HUMAN" "SYBU GOLSYN KIAA1472"
"16767" "SYC1L_HUMAN" "SYCE1L"
"16768" "SYC2L_HUMAN" "SYCP2L C6orf177 NO145"
"16769" "SYCC_HUMAN" "CARS"
"16770" "SYCE1_HUMAN" "SYCE1 C10orf94"
"16771" "SYCE2_HUMAN" "SYCE2 CESC1"
"16772" "SYCE3_HUMAN" "SYCE3 C22orf41 THEG2"
"16773" "SYCM_HUMAN" "CARS2 OK/SW-cl.10"
"16774" "SYCN_HUMAN" "SYCN INSSA1 SYL"
"16775" "SYCP1_HUMAN" "SYCP1 SCP1"
"16776" "SYCP2_HUMAN" "SYCP2 SCP2"
"16777" "SYCP3_HUMAN" "SYCP3 SCP3"
"16778" "SYDC_HUMAN" "DARS PIG40"
"16779" "SYDE1_HUMAN" "SYDE1"
"16780" "SYDE2_HUMAN" "SYDE2"
"16781" "SYDM_HUMAN" "DARS2"
"16782" "SYEM_HUMAN" "EARS2 KIAA1970"
"16783" "SYEP_HUMAN" "EPRS GLNS PARS QARS QPRS PIG32"
"16784" "SYF1_HUMAN" "XAB2 HCNP KIAA1177 SYF1 PP3898"
"16785" "SYF2_HUMAN" "SYF2 CBPIN GCIPIP"
"16786" "SYFA_HUMAN" "FARSA FARS FARSL FARSLA"
"16787" "SYFB_HUMAN" "FARSB FARSLB FRSB HSPC173"
"16788" "SYFM_HUMAN" "FARS2 FARS1 HSPC320"
"16789" "SYGP1_HUMAN" "SYNGAP1 KIAA1938"
"16790" "SYG_HUMAN" "GARS"
"16791" "SYHC_HUMAN" "HARS HRS"
"16792" "SYHM_HUMAN" "HARS2 HARSL HARSR HO3"
"16793" "SYIC_HUMAN" "IARS"
"16794" "SYIM_HUMAN" "IARS2"
"16795" "SYJ2B_HUMAN" "SYNJ2BP OMP25"
"16796" "SYK_HUMAN" "KARS KIAA0070"
"16797" "SYLC_HUMAN" "LARS KIAA1352"
"16798" "SYLM_HUMAN" "LARS2 KIAA0028"
"16799" "SYMC_HUMAN" "MARS"
"16800" "SYMM_HUMAN" "MARS2"
"16801" "SYMPK_HUMAN" "SYMPK SPK"
"16802" "SYN1L_HUMAN" "SYNDIG1L TMEM90A"
"16803" "SYN1_HUMAN" "SYN1"
"16804" "SYN2_HUMAN" "SYN2"
"16805" "SYN3_HUMAN" "SYN3"
"16806" "SYNCI_HUMAN" "SYNC SYNC1"
"16807" "SYNC_HUMAN" "NARS"
"16808" "SYNE1_HUMAN" "SYNE1 C6orf98 KIAA0796 KIAA1262 KIAA1756 MYNE1"
"16809" "SYNE2_HUMAN" "SYNE2 KIAA1011 NUA"
"16810" "SYNE3_HUMAN" "SYNE3 C14orf49"
"16811" "SYNE4_HUMAN" "SYNE4 C19orf46"
"16812" "SYNEM_HUMAN" "SYNM DMN KIAA0353 SYN"
"16813" "SYNG1_HUMAN" "SYNDIG1 C20orf39 TMEM90B"
"16814" "SYNJ1_HUMAN" "SYNJ1 KIAA0910"
"16815" "SYNJ2_HUMAN" "SYNJ2 KIAA0348"
"16816" "SYNM_HUMAN" "NARS2"
"16817" "SYNP2_HUMAN" "SYNPO2"
